Timestamp,Sport,Away,Home,Market,Direction,Movement,Spread Line Home,Spread Line Away,Total Line,Odds (Am),Reason Text,Opening Decimal,Peak Decimal,Current Decimal,MinutesToStart,Actual Winner,Predicted,Prediction Result,Stake Amount,Game Time,American Odds,LowVig Home Odds (Am),LowVig Away Odds (Am),BetOnline Home Odds (Am),BetOnline Away Odds (Am),LowVig Home Decimal,LowVig Away Decimal,Decimal Odds (Current),ImpliedProb,Edge,Bet ID,Tier Code,Tier Label,Blank5,Blank6,ML Direction,Model Probability,Bet Limit,Limit Trend,Min Proba Threshold,Strong Flag (YES/NO),Blank7,Blank8,Bank9,Blank10,Blank11,Blank12,Blank13,Blank14,Blank15,Blank16,KalshiTicker,KalshiSide,KalshiPrice,KalshiTIF,KalshiQty,SentToKalshi,KalshiStatus,KalshiOrderId,KalshiTs,KalshiError
2025-08-15 14:17:29,soccer_france_ligue_one,Marseille,Rennes,Spread Home,Down,+110 → +110 → -103 (Down),0.5,-0.5,2.75,-103,2.11,2.11,1.97,27.5,,Rennes,Rennes,1,,,,,,,,,1.0211,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 14:47:30,soccer_epl,Bournemouth,Liverpool,H2H Home,Down,-322 → -322 → -344 (Down),-1.5,1.5,3.5,-344,1.31,1.31,1.29,12.5,,Liverpool,Liverpool,1,,,,,,,,,1.0131,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 14:47:31,soccer_epl,Bournemouth,Liverpool,Spread Away,Down,+104 → +104 → +102 (Down),-1.5,1.5,3.5,+102,2.04,2.04,2.03,12.5,,Liverpool,Bournemouth,0,,,,,,,,,1.0204,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 14:47:31,soccer_epl,Bournemouth,Liverpool,Total Under,Down,-107 → -107 → -109 (Down),-1.5,1.5,3.5,-109,1.93,1.93,1.91,12.5,,Over,Under,0,,,,,,,,,1.0193,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 16:47:38,boxing_boxing,Dormedes Potes,Weljon Mindoro,H2H Home,Down,-1999 → -1999 → -2499 (Down),,,,-2499,1.05,1.05,1.04,72.4,,Weljon Mindoro,Weljon Mindoro,1,,,,,,,,,1.0105,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 16:47:38,boxing_boxing,Luis George,Marques Valle,H2H Home,Down,-588 → -588 → -666 (Down),,,,-666,1.17,1.17,1.15,72.4,,Marques Valle,Marques Valle,1,,,,,,,,,1.0117,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 17:17:40,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,H2H Away,Down,+102 → +102 → -125 (Down),1.5,-1.5,8.5,-125,2.03,2.03,1.8,83.3,,Cincinnati Reds,Milwaukee Brewers,0,,,,,,,,,1.0203,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 17:17:41,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,Spread Home,Down,+175 → +162 → -138 (Down),1.5,-1.5,8.5,-138,2.76,2.62,1.72,83.3,,Cincinnati Reds,Cincinnati Reds,1,,,,,,,,,1.0276,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 17:47:42,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,H2H Home,Up,-111 → +114 → +114 (Up),1.5,-1.5,8.5,+114,1.9,2.15,2.15,53.3,,Cincinnati Reds,Cincinnati Reds,1,,,,,,,,,1.019,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 17:47:42,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,H2H Away,Down,+102 → +102 → -125 (Down),1.5,-1.5,8.5,-125,2.03,2.03,1.8,53.3,,Cincinnati Reds,Milwaukee Brewers,0,,,,,,,,,1.0203,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 17:47:43,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,Spread Home,Down,+175 → +162 → -138 (Down),1.5,-1.5,8.5,-138,2.76,2.62,1.72,53.3,,Cincinnati Reds,Cincinnati Reds,1,,,,,,,,,1.0276,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:17:45,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,H2H Away,Down,+102 → +102 → -125 (Down),1.5,-1.5,8.5,-125,2.03,2.03,1.8,23.2,,Cincinnati Reds,Milwaukee Brewers,0,,,,,,,,,1.0203,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:17:45,baseball_mlb,Milwaukee Brewers,Cincinnati Reds,Spread Home,Down,+175 → +162 → -138 (Down),1.5,-1.5,8.5,-138,2.76,2.62,1.72,23.2,,Cincinnati Reds,Cincinnati Reds,1,,,,,,,,,1.0276,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:46,baseball_mlb,Texas Rangers,Toronto Blue Jays,H2H Home,Down,-103 → -103 → -104 (Down),1.5,-1.5,7.5,-104,1.97,1.97,1.96,19.2,,Texas Rangers,Toronto Blue Jays,0,,,,,,,,,1.0197,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:47,baseball_mlb,Texas Rangers,Toronto Blue Jays,Spread Home,Up,-178 → -178 → -178 (Up),1.5,-1.5,7.5,-178,1.56,1.56,1.56,19.2,,Texas Rangers,Toronto Blue Jays,0,,,,,,,,,1.0156,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:47,baseball_mlb,Texas Rangers,Toronto Blue Jays,Total Under,Down,-104 → -104 → -113 (Down),1.5,-1.5,7.5,-113,1.96,1.96,1.88,19.2,,Over,Under,0,,,,,,,,,1.0196,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:48,baseball_mlb,Atlanta Braves,Cleveland Guardians,H2H Away,Down,+104 → +104 → -101 (Down),-1.5,1.5,8.5,-101,2.04,2.04,1.99,23.2,,Atlanta Braves,Atlanta Braves,1,,,,,,,,,1.0204,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:48,baseball_mlb,Atlanta Braves,Cleveland Guardians,Spread Away,Down,-200 → -200 → -204 (Down),-1.5,1.5,8.5,-204,1.5,1.5,1.49,23.2,,Atlanta Braves,Atlanta Braves,1,,,,,,,,,1.015,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:48,baseball_mlb,Atlanta Braves,Cleveland Guardians,Total Under,Down,+102 → +102 → -102 (Down),-1.5,1.5,8.5,-102,2.02,2.02,1.98,23.2,,Over,Under,0,,,,,,,,,1.0202,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:49,baseball_mlb,Miami Marlins,Boston Red Sox,H2H Home,Down,-153 → -153 → -158 (Down),-1.5,1.5,8.5,-158,1.65,1.65,1.63,23.2,,Miami Marlins,Boston Red Sox,0,,,,,,,,,1.0165,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:49,baseball_mlb,Miami Marlins,Boston Red Sox,Spread Home,Down,+133 → +133 → +129 (Down),-1.5,1.5,8.5,+129,2.33,2.33,2.29,23.2,,Miami Marlins,Boston Red Sox,0,,,,,,,,,1.0233,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 18:47:49,baseball_mlb,Miami Marlins,Boston Red Sox,Total Over,Down,+102 → +102 → -111 (Down),-1.5,1.5,8.5,-111,2.03,2.03,1.9,23.2,,Under,Over,0,,,,,,,,,1.0203,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 19:17:50,baseball_mlb,Baltimore Orioles,Houston Astros,H2H Away,Down,+216 → +216 → +185 (Down),-1.5,1.5,7.5,+185,3.16,3.16,2.85,53.2,,Baltimore Orioles,Baltimore Orioles,1,,,,,,,,,1.0316,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 19:47:52,baseball_mlb,Baltimore Orioles,Houston Astros,H2H Home,Up,-238 → -204 → -204 (Up),-1.5,1.5,7.5,-204,1.42,1.49,1.49,23.1,,Baltimore Orioles,Houston Astros,0,,,,,,,,,1.0142,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 19:47:52,baseball_mlb,Baltimore Orioles,Houston Astros,H2H Away,Down,+216 → +216 → +185 (Down),-1.5,1.5,7.5,+185,3.16,3.16,2.85,23.1,,Baltimore Orioles,Baltimore Orioles,1,,,,,,,,,1.0316,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 20:17:54,baseball_mlb,Arizona Diamondbacks,Colorado Rockies,H2H Away,Down,-178 → -163 → -185 (Down),1.5,-1.5,12,-185,1.56,1.61,1.54,23.1,,Colorado Rockies,Arizona Diamondbacks,0,,,,,,,,,1.0156,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 20:17:54,baseball_mlb,Arizona Diamondbacks,Colorado Rockies,Spread Away,Down,-123 → -113 → -123 (Down),1.5,-1.5,12,-123,1.81,1.88,1.81,23.1,,Colorado Rockies,Arizona Diamondbacks,0,,,,,,,,,1.0181,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 20:17:54,baseball_mlb,Arizona Diamondbacks,Colorado Rockies,Total Over,Down,-103 → -103 → -106 (Down),1.5,-1.5,12,-106,1.97,1.97,1.94,23.1,,Under,Over,0,,,,,,,,,1.0197,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 20:17:55,baseball_mlb,Arizona Diamondbacks,Colorado Rockies,Total Under,Down,-108 → -103 → -106 (Down),1.5,-1.5,12,-106,1.92,1.97,1.94,23.1,,Under,Under,1,,,,,,,,,1.0192,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 20:17:55,boxing_boxing,William Foster III,Muhammadkhuja Yaqubov,H2H Away,Down,+119 → +119 → +104 (Down),,,,+104,2.19,2.19,2.04,42.1,,Muhammadkhuja Yaqubov,William Foster III,0,,,,,,,,,1.0219,,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 20:47:56,baseball_mlb,San Diego Padres,Los Angeles Dodgers,H2H Away,Down,+138 → +138 → +124 (Down),-1.5,1.5,9,+124,2.38,2.38,2.24,83.1,,Los Angeles Dodgers,San Diego Padres,0,,,,,,,,,1.0238,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 21:17:58,baseball_mlb,San Diego Padres,Los Angeles Dodgers,H2H Away,Down,+138 → +138 → +123 (Down),-1.5,1.5,9,+123,2.38,2.38,2.23,53,,Los Angeles Dodgers,San Diego Padres,0,,,,,,,,,1.0238,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15 21:48:00,baseball_mlb,San Diego Padres,Los Angeles Dodgers,H2H Away,Down,+138 → +138 → +121 (Down),-1.5,1.5,9,+121,2.38,2.38,2.21,23,,Los Angeles Dodgers,San Diego Padres,0,,,,,,,,,1.0238,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:49,soccer_france_ligue_one,Lyon,RC Lens,H2H Home,Underdog,+141 → +141 → +141 (Up),-0.25,0.25,2.75,+617,,2.41,2.41,2.41,80.2,Lyon,RC Lens,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:50,soccer_france_ligue_one,Lyon,RC Lens,H2H Away,Underdog,+198 → +198 → +198 (Up),-0.25,0.25,2.75,+617,,2.98,2.98,2.98,80.2,Lyon,Lyon,1,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:50,soccer_france_ligue_one,Lyon,RC Lens,Spread Home,Underdog,+110 → +110 → +110 (Up),-0.25,0.25,2.75,+617,,2.1,2.1,2.1,80.2,Lyon,RC Lens,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:51,soccer_france_ligue_one,Lyon,RC Lens,Spread Away,Underdog,-119 → -119 → -119 (Up),-0.25,0.25,2.75,+617,,1.84,1.84,1.84,80.2,Lyon,Lyon,1,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:51,soccer_france_ligue_one,Lyon,RC Lens,Total Over,Underdog,-109 → -109 → -109 (Up),-0.25,0.25,2.75,+617,,1.91,1.91,1.91,80.2,Over,Over,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:52,soccer_france_ligue_one,Lyon,RC Lens,Total Under,Underdog,+100 → +100 → +100 (Up),-0.25,0.25,2.75,+617,,2,2,2,80.2,Under,Under,1,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:52,soccer_epl,Fulham,Brighton and Hove Albion,H2H Home,Underdog,-113 → -108 → -108 (Up),-0.5,0.5,2.5,+617,,1.88,1.92,1.92,20.1,Draw,Brighton and Hove Albion,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:52,soccer_epl,Fulham,Brighton and Hove Albion,Spread Home,Underdog,-112 → -107 → -107 (Up),-0.5,0.5,2.5,+617,,1.89,1.93,1.93,20.1,Draw,Brighton and Hove Albion,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:52,soccer_epl,Fulham,Brighton and Hove Albion,Spread Away,Underdog,+102 → +102 → +100 (Down),-0.5,0.5,2.5,+617,,2.03,2.03,2,20.1,Draw,Fulham,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:52,soccer_epl,Fulham,Brighton and Hove Albion,Total Over,Underdog,-102 → -101 → -109 (Down),-0.5,0.5,2.5,+617,,1.98,1.99,1.91,20.1,Under,Over,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 09:39:52,soccer_epl,Burnley,Tottenham Hotspur,H2H Away,Underdog,+633 → +633 → +570 (Down),-1,1,2.5,+617,,7.33,7.33,6.7,20.1,Tottenham Hotspur,Burnley,0,139.91,,,,,,,,,,0,T198B3002787-H2H-27134E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:54,soccer_france_ligue_one,Lyon,RC Lens,H2H Home,Underdog,+141 → +141 → +141 (Up),-0.25,0.25,2.75,+570,,2.41,2.41,2.41,50.1,Lyon,RC Lens,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:54,soccer_france_ligue_one,Lyon,RC Lens,H2H Away,Underdog,+198 → +198 → +198 (Up),-0.25,0.25,2.75,+570,,2.98,2.98,2.98,50.1,Lyon,Lyon,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:55,soccer_france_ligue_one,Lyon,RC Lens,Spread Home,Underdog,+110 → +110 → +110 (Up),-0.25,0.25,2.75,+570,,2.1,2.1,2.1,50.1,Lyon,RC Lens,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:55,soccer_france_ligue_one,Lyon,RC Lens,Spread Away,Underdog,-119 → -119 → -119 (Up),-0.25,0.25,2.75,+570,,1.84,1.84,1.84,50.1,Lyon,Lyon,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:55,soccer_france_ligue_one,Lyon,RC Lens,Total Over,Underdog,-109 → -109 → -109 (Up),-0.25,0.25,2.75,+570,,1.91,1.91,1.91,50.1,Under,Over,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:55,soccer_france_ligue_one,Lyon,RC Lens,Total Under,Underdog,+100 → +100 → +100 (Up),-0.25,0.25,2.75,+570,,2,2,2,50.1,Under,Under,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:55,boxing_boxing,Abraham Nova,Raymond Ford,H2H Home,Underdog,-1428 → -1428 → -1428 (Up),,,10.5,+570,,1.07,1.07,1.07,50.1,Raymond Ford,Raymond Ford,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:55,boxing_boxing,Abraham Nova,Raymond Ford,H2H Away,Underdog,+894 → +894 → +894 (Up),,,10.5,+570,,9.95,9.95,9.95,50.1,Raymond Ford,Abraham Nova,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:56,boxing_boxing,Abraham Nova,Raymond Ford,Total Over,Underdog,-161 → -161 → -161 (Up),,,10.5,+570,,1.62,1.62,1.62,50.1,Over,Over,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:56,boxing_boxing,Abraham Nova,Raymond Ford,Total Under,Underdog,+138 → +138 → +138 (Up),,,10.5,+570,,2.38,2.38,2.38,50.1,Over,Under,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:56,boxing_boxing,David Adeleye,Filip Hrgović,H2H Home,Underdog,-500 → -500 → -500 (Up),,,8.5,+570,,1.2,1.2,1.2,50.1,Filip Hrgović,Filip Hrgović,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:56,boxing_boxing,David Adeleye,Filip Hrgović,Total Over,Underdog,-129 → -129 → -129 (Up),,,8.5,+570,,1.77,1.77,1.77,50.1,Over,Over,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:57,boxing_boxing,David Adeleye,Filip Hrgović,Total Under,Underdog,+110 → +110 → +110 (Up),,,8.5,+570,,2.11,2.11,2.11,50.1,Over,Under,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:57,boxing_boxing,Sam Goodman,Nick Ball,H2H Home,Underdog,-454 → -454 → -454 (Up),,,10.5,+570,,1.22,1.22,1.22,50,Nick Ball,Nick Ball,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:57,boxing_boxing,Sam Goodman,Nick Ball,H2H Away,Underdog,+370 → +370 → +370 (Up),,,10.5,+570,,4.7,4.7,4.7,50,Nick Ball,Sam Goodman,0,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:09:57,boxing_boxing,Sam Goodman,Nick Ball,Total Over,Underdog,-135 → -135 → -140 (Down),,,10.5,+570,,1.74,1.74,1.71,50,Over,Over,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 10:39:59,soccer_france_ligue_one,Lyon,RC Lens,H2H Away,Underdog,+198 → +198 → +175 (Down),,,2.75,+570,,2.98,2.98,2.75,20,Lyon,Lyon,1,132.89,,,,,,,,,,0,T198B31BB0D9-H2H-1408BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:10:01,soccer_epl,Manchester City,Wolverhampton Wanderers,Spread Home,Underdog,+106 → +106 → +102 (Down),1,-1,2.75,+175,,2.07,2.07,2.02,80,Manchester City,Wolverhampton Wanderers,0,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:10:01,soccer_epl,Manchester City,Wolverhampton Wanderers,Total Over,Underdog,+102 → +102 → -106 (Down),1,-1,2.75,+175,,2.02,2.02,1.94,80,Over,Over,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:03,soccer_france_ligue_one,Le Havre,AS Monaco,H2H Home,Underdog,-416 → -416 → -416 (Up),-1.75,1.75,3.25,+175,,1.24,1.24,1.24,79.9,AS Monaco,AS Monaco,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:04,soccer_france_ligue_one,Le Havre,AS Monaco,Spread Home,Underdog,-117 → -117 → -117 (Up),-1.75,1.75,3.25,+175,,1.85,1.85,1.85,79.9,AS Monaco,AS Monaco,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:04,soccer_france_ligue_one,Le Havre,AS Monaco,Total Over,Underdog,-107 → -107 → -109 (Down),-1.75,1.75,3.25,+175,,1.93,1.93,1.91,79.9,Under,Over,0,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:04,soccer_epl,Manchester City,Wolverhampton Wanderers,H2H Away,Underdog,-192 → -188 → -196 (Down),1,-1,2.75,+175,,1.52,1.53,1.51,49.9,Manchester City,Manchester City,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:04,soccer_epl,Manchester City,Wolverhampton Wanderers,Spread Away,Underdog,-116 → -111 → -117 (Down),1,-1,2.75,+175,,1.86,1.9,1.85,49.9,Manchester City,Manchester City,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:05,soccer_epl,Manchester City,Wolverhampton Wanderers,Total Over,Underdog,+102 → +102 → -107 (Down),1,-1,2.75,+175,,2.02,2.02,1.93,49.9,Over,Over,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:05,boxing_boxing,Abraham Nova,Raymond Ford,H2H Home,Underdog,-1428 → -1428 → -1428 (Up),,,10.5,+175,,1.07,1.07,1.07,74.9,Raymond Ford,Raymond Ford,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 11:40:05,boxing_boxing,Abraham Nova,Raymond Ford,H2H Away,Underdog,+894 → +894 → +878 (Down),,,10.5,+175,,9.95,9.95,9.79,74.9,Raymond Ford,Abraham Nova,1,0.00,,,,,,,,,,0,T198B352B9A7-H2H-B110BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:07,soccer_france_ligue_one,Le Havre,AS Monaco,H2H Home,Underdog,-416 → -416 → -416 (Up),-1.75,1.75,3.25,+878,,1.24,1.24,1.24,49.9,AS Monaco,AS Monaco,1,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:07,soccer_france_ligue_one,Le Havre,AS Monaco,H2H Away,Underdog,+1114 → +1117 → +1114 (Down),-1.75,1.75,3.25,+878,,12.14,12.17,12.14,49.9,AS Monaco,Le Havre,0,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:08,soccer_france_ligue_one,Le Havre,AS Monaco,Spread Home,Underdog,-117 → -117 → -117 (Up),-1.75,1.75,3.25,+878,,1.85,1.85,1.85,49.9,AS Monaco,AS Monaco,1,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:08,soccer_france_ligue_one,Le Havre,AS Monaco,Spread Away,Underdog,+106 → +106 → +106 (Up),-1.75,1.75,3.25,+878,,2.06,2.07,2.07,49.9,AS Monaco,Le Havre,0,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:08,soccer_france_ligue_one,Le Havre,AS Monaco,Total Over,Underdog,-107 → -107 → -111 (Down),-1.75,1.75,3.25,+878,,1.93,1.93,1.9,49.9,Over,Over,1,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:08,soccer_epl,Manchester City,Wolverhampton Wanderers,H2H Home,Underdog,+520 → +563 → +560 (Down),1,-1,2.75,+878,,6.2,6.63,6.6,19.9,Manchester City,Wolverhampton Wanderers,0,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:08,soccer_epl,Manchester City,Wolverhampton Wanderers,H2H Away,Underdog,-192 → -188 → -188 (Up),1,-1,2.75,+878,,1.52,1.53,1.53,19.9,Manchester City,Manchester City,1,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:09,soccer_epl,Manchester City,Wolverhampton Wanderers,Spread Home,Underdog,+106 → +108 → +100 (Down),1,-1,2.75,+878,,2.07,2.09,2.01,19.9,Manchester City,Wolverhampton Wanderers,0,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:09,soccer_epl,Manchester City,Wolverhampton Wanderers,Total Under,Underdog,-113 → -103 → -114 (Down),1,-1,2.75,+878,,1.88,1.97,1.87,19.9,Over,Under,0,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16 12:10:09,boxing_boxing,Abraham Nova,Raymond Ford,H2H Home,Underdog,-1428 → -1428 → -1428 (Up),,,10.5,+878,,1.07,1.07,1.07,44.8,Raymond Ford,Raymond Ford,1,165.27,,,,,,,,,,0,T198B389BF39-H2H-BA60E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
